lp;czas;nr rej
6065;17:36:55;BB7232
6066;17:37:00;BA6287
6067;17:37:01;BA2082
6068;17:37:11;BB4259
6069;17:37:18;CB1282
6070;17:37:23;AB8872
6071;17:37:38;CA6428
6072;17:37:41;AA1696
6073;17:37:54;CA9809
6074;17:38:03;BC2944
6075;17:38:14;CA6538
6076;17:38:17;CC3844
6077;17:38:22;BB7209
6078;17:38:36;CC3208
6079;17:38:44;BB7406
6080;17:38:57;BB9479
6081;17:39:12;BC5500
6082;17:39:15;BA6787
6083;17:39:25;AA9353
6084;17:39:31;BB6226
6085;17:39:34;CC2788
6086;17:39:45;BC4318
6087;17:39:49;CC7409
6088;17:40:00;BC5266
6089;17:40:15;AA6622
6090;17:40:21;CC4830
6091;17:40:33;CC6176
6092;17:40:48;AA5354
6093;17:41:03;BB4135
6094;17:41:18;CA1785
6095;17:41:23;CB2265
6096;17:41:29;AC3954
6097;17:41:35;AA7390
6098;17:41:49;CA2540
6099;17:41:58;AC3473
6100;17:42:10;AC6016
6101;17:42:13;BA3020
6102;17:42:19;CB3084
6103;17:42:31;AB6578
6104;17:42:39;CB7858
6105;17:42:49;CB6447
6106;17:43:04;AA9264
6107;17:43:16;CC6428
6108;17:43:22;AB7647
6109;17:43:35;AB2097
6110;17:43:40;CC5085
6111;17:43:50;AA8678
6112;17:43:51;BC4846
6113;17:43:58;AB3209
6114;17:44:07;BA9991
6115;17:44:18;BA9470
6116;17:44:19;AC9673
6117;17:44:25;CA2305
6118;17:44:30;BB4310
6119;17:44:45;BA6940
6120;17:44:55;BB3187
6121;17:45:08;CB3277
6122;17:45:12;BC2371
6123;17:45:26;BB2054
6124;17:45:28;AC7903
6125;17:45:37;AB8953
6126;17:45:41;BA2431
6127;17:45:46;CC6108
6128;17:45:52;AA3888
6129;17:45:54;CA2641
6130;17:46:04;BC5153
6131;17:46:13;CA5342
6132;17:46:27;BB4966
6133;17:46:28;AA7698
6134;17:46:29;AC4347
6135;17:46:35;CA4600
6136;17:46:44;AB2731
6137;17:46:53;CB3887
6138;17:47:06;CC2669
6139;17:47:07;BB3566
6140;17:47:18;CC7277
6141;17:47:22;BC2890
6142;17:47:29;BA1906
6143;17:47:43;AC8513
6144;17:47:53;CB3281
6145;17:48:05;BB5651
6146;17:48:19;AB9314
6147;17:48:26;BB8746
6148;17:48:35;BB9843
6149;17:48:42;AC7905
6150;17:48:47;CC4951
6151;17:48:58;AC8199
6152;17:49:06;BC8868
6153;17:49:16;AC5224
6154;17:49:23;AC3201
6155;17:49:32;CA2678
6156;17:49:46;AA4225
6157;17:49:55;AA8020
6158;17:50:08;CC3731
6159;17:50:17;CC8669
6160;17:50:31;BC3218
6161;17:50:37;AA7627
6162;17:50:44;CB3239
6163;17:50:51;AC1026
6164;17:51:03;CC9532
6165;17:51:09;CA8685
6166;17:51:16;BC9547
6167;17:51:26;AC3939
6168;17:51:34;CB2335
6169;17:51:36;CB4974
6170;17:51:38;AB7709
6171;17:51:47;CC8263
6172;17:51:50;AA9261
6173;17:52:04;BB6168
6174;17:52:18;BC7594
6175;17:52:29;AC4037
6176;17:52:40;CA5180
6177;17:52:55;CC2010
6178;17:52:57;BA9669
6179;17:53:02;CB3763
6180;17:53:04;CA4082
6181;17:53:08;CA6823
6182;17:53:15;AA6403
6183;17:53:30;AC2704
6184;17:53:31;AA2364
6185;17:53:45;AC6084
6186;17:53:46;CA9124
6187;17:53:58;BB7603
6188;17:54:01;AC2338
6189;17:54:10;BB6604
6190;17:54:18;CC7719
6191;17:54:19;BB9108
6192;17:54:25;BB3666
6193;17:54:39;AA8542
6194;17:54:50;AB2368
6195;17:54:59;CC2313
6196;17:55:06;BA9103
6197;17:55:11;AC9157
6198;17:55:24;BB7470
6199;17:55:35;BB7824
6200;17:55:48;CA5317
6201;17:55:49;AB7593
6202;17:55:53;BB9814
6203;17:56:06;AC8091
6204;17:56:15;AB9775
6205;17:56:21;AC5416
6206;17:56:30;AB3365
6207;17:56:44;AB4211
6208;17:56:57;BC4511
6209;17:56:58;CA8971
6210;17:57:12;CA6765
6211;17:57:13;AA3289
6212;17:57:18;BC4322
6213;17:57:19;AC2717
6214;17:57:34;CB4899
6215;17:57:42;CB4509
6216;17:57:48;AB8104
6217;17:58:00;BB8906
6218;17:58:06;BA4032
6219;17:58:15;BC8940
6220;17:58:21;AB4107
6221;17:58:25;AA5808
6222;17:58:27;AC4351
6223;17:58:36;AB4185
6224;17:58:44;BC5641
6225;17:58:49;AA5163
6226;17:58:55;BB3689
6227;17:59:10;CA7622
6228;17:59:25;BB7113
6229;17:59:29;BC8732
6230;17:59:42;BC5078
6231;17:59:46;BB7049
6232;17:59:52;CB7678
6233;17:59:54;CA8654
6234;18:00:03;AB6414
6235;18:00:14;BB3689
6236;18:00:28;AC1150
6237;18:00:31;CA8204
6238;18:00:39;AC9738
6239;18:00:54;AC7939
6240;18:01:02;BA1235
6241;18:01:03;AC7247
6242;18:01:06;AC1750
6243;18:01:08;AC7981
6244;18:01:22;CA9903
6245;18:01:35;CB4557
6246;18:01:41;AC5506
6247;18:01:48;BA8379
6248;18:02:03;BA8109
6249;18:02:10;AB1495
6250;18:02:15;CB8901
6251;18:02:16;BA8380
6252;18:02:19;CA9666
6253;18:02:21;AC4902
6254;18:02:34;CB4655
6255;18:02:45;CA3894
6256;18:02:59;AA9122
6257;18:03:11;BC3667
6258;18:03:18;BB2461
6259;18:03:31;AC4966
6260;18:03:46;BA7633
6261;18:04:00;AB9317
6262;18:04:06;AC4255
6263;18:04:09;CC8647
6264;18:04:20;AC3990
6265;18:04:22;CC6212
6266;18:04:23;AB8893
6267;18:04:36;CA4611
6268;18:04:48;AB4784
6269;18:04:56;BB7272
6270;18:04:57;CB4024
6271;18:05:06;AC7044
6272;18:05:10;CA7414
6273;18:05:19;CB2582
6274;18:05:30;BA5817
6275;18:05:35;CC6757
6276;18:05:39;BB5347
6277;18:05:54;CA7874
6278;18:05:56;CC9935
6279;18:06:06;CA8855
6280;18:06:11;AB7751
6281;18:06:21;BB2712
6282;18:06:28;AA2459
6283;18:06:36;CB6148
6284;18:06:39;CB7900
6285;18:06:46;AB2271
6286;18:06:47;BB9076
6287;18:06:52;AA9830
6288;18:07:02;AA1671
6289;18:07:10;AB2629
6290;18:07:21;CB2323
6291;18:07:22;AA8707
6292;18:07:34;BA9106
6293;18:07:40;AB9816
6294;18:07:41;BC9352
6295;18:07:47;AC4916
6296;18:07:57;BB4859
6297;18:08:09;BB8580
6298;18:08:18;BA7744
6299;18:08:25;CB8136
6300;18:08:34;CC9967
6301;18:08:41;BB6225
6302;18:08:52;AB9603
6303;18:09:01;BB5630
6304;18:09:02;AB1020
6305;18:09:12;BC4853
6306;18:09:24;CB3289
6307;18:09:35;BA8783
6308;18:09:42;AA8546
6309;18:09:53;CB6610
6310;18:09:54;BA2720
6311;18:09:59;CA8505
6312;18:10:14;CC7251
6313;18:10:19;BB7920
6314;18:10:28;AB5914
6315;18:10:33;AB3588
6316;18:10:44;CA1478
6317;18:10:54;CC1141
6318;18:10:58;AC4473
6319;18:11:04;BC8828
6320;18:11:12;BB2719
6321;18:11:21;BA6440
6322;18:11:22;AB5106
6323;18:11:37;CB6441
6324;18:11:42;BB6266
6325;18:11:51;AC9611
6326;18:11:57;BB4305
6327;18:12:09;BC9540
6328;18:12:20;CC4138
6329;18:12:28;CA1240
6330;18:12:30;CC3495
6331;18:12:45;AB2420
6332;18:12:55;AB7691
6333;18:13:04;CC6265
6334;18:13:06;BA2672
6335;18:13:17;AA4967
6336;18:13:27;AB8556
6337;18:13:36;CB8115
6338;18:13:39;CA4537
6339;18:13:43;BC5247
6340;18:13:56;AA3787
6341;18:14:01;AC1882
6342;18:14:11;CA2977
6343;18:14:14;CA5506
6344;18:14:21;CC1315
6345;18:14:36;BA2180
6346;18:14:49;BB8579
6347;18:14:55;AC3226
6348;18:15:04;AA9656
6349;18:15:18;BC7133
6350;18:15:26;CC5578
6351;18:15:34;AC2047
6352;18:15:36;AB2122
6353;18:15:46;AB3874
6354;18:16:00;AC3745
6355;18:16:14;BA8102
6356;18:16:17;AC9201
6357;18:16:29;CB6965
6358;18:16:34;CB8156
6359;18:16:49;BA6754
6360;18:16:54;CB3326
6361;18:17:06;CA5085
6362;18:17:18;BC4451
6363;18:17:30;BC6543
6364;18:17:43;BA8935
6365;18:17:58;AC2909
6366;18:18:09;CC7786
6367;18:18:15;BC9226
6368;18:18:16;CB6064
6369;18:18:22;AA1456
6370;18:18:32;AA3201
6371;18:18:34;CA9678
6372;18:18:39;AA5629
6373;18:18:40;AA3749
6374;18:18:48;BC3785
6375;18:19:02;AC7490
6376;18:19:12;BB4813
6377;18:19:18;AA3359
6378;18:19:28;AA6649
6379;18:19:31;BB7746
6380;18:19:45;AC7149
6381;18:19:55;BA9127
6382;18:20:09;AA7527
6383;18:20:17;BA8507
6384;18:20:22;BC1429
6385;18:20:35;CA8189
6386;18:20:43;BC2238
6387;18:20:48;AC6192
6388;18:20:59;AA7017
6389;18:21:07;AC1334
6390;18:21:20;AB4739
6391;18:21:35;BA7907
6392;18:21:43;BC1837
6393;18:21:48;BA5814
6394;18:21:58;BB4836
6395;18:21:59;BB7540
6396;18:22:10;CB1978
6397;18:22:13;AA9617
6398;18:22:26;AC7753
6399;18:22:35;BC2910
6400;18:22:50;BC1906
6401;18:23:04;BB4368
6402;18:23:18;CA3694
6403;18:23:29;CB4216
6404;18:23:31;AC3082
6405;18:23:46;CB5050
6406;18:23:52;AB2428
6407;18:24:03;CC2480
6408;18:24:06;BC2754
6409;18:24:17;AB8109
6410;18:24:22;AB4162
6411;18:24:37;AB2206
6412;18:24:48;AC3285
6413;18:25:01;BC4004
6414;18:25:12;AA9217
6415;18:25:19;AA7267
6416;18:25:28;BB4869
6417;18:25:30;AC6948
6418;18:25:45;CB3186
6419;18:25:58;BB1667
6420;18:26:00;BA6436
6421;18:26:14;AB5302
6422;18:26:22;BA5223
6423;18:26:34;AA4001
6424;18:26:35;CC2407
6425;18:26:41;CB3985
6426;18:26:47;CA8672
6427;18:26:50;BB9757
6428;18:27:03;CB9640
6429;18:27:05;AB5169
6430;18:27:15;BA1194
6431;18:27:29;AB2991
6432;18:27:31;BB3458
6433;18:27:43;BB6759
6434;18:27:48;AA2962
6435;18:27:56;AA1033
6436;18:28:09;CC1261
6437;18:28:21;AA1629
6438;18:28:30;AB3300
6439;18:28:44;CC2201
6440;18:28:52;CB1081
6441;18:28:53;BB5636
6442;18:29:08;BC1391
6443;18:29:22;AA6875
6444;18:29:27;CC5920
6445;18:29:33;CA5174
6446;18:29:38;BA9423
6447;18:29:52;BC1648
6448;18:29:57;BB7942
6449;18:30:03;CA6522
6450;18:30:14;AA4757
6451;18:30:24;AB3284
6452;18:30:39;BA3699
6453;18:30:49;BB3668
6454;18:31:03;BA7872
6455;18:31:04;AC2205
6456;18:31:07;CA7716
6457;18:31:19;CA1983
6458;18:31:22;BB9747
6459;18:31:35;BA8884
6460;18:31:49;AB8192
6461;18:31:52;CC4455
6462;18:32:05;BC8388
6463;18:32:20;CA4841
6464;18:32:29;AB1548
6465;18:32:33;AB5713
6466;18:32:44;CA9162
6467;18:32:48;BB4052
6468;18:32:57;CC3360
6469;18:33:03;AC6108
6470;18:33:16;BB1182
6471;18:33:27;BA3795
6472;18:33:36;AA1770
6473;18:33:40;AC5808
6474;18:33:43;CB3140
6475;18:33:44;CB8549
6476;18:33:59;CC1191
6477;18:34:13;CC2082
6478;18:34:21;CA1586
6479;18:34:28;BB7697
6480;18:34:34;AB8613
6481;18:34:40;CC2100
6482;18:34:52;BA2363
6483;18:35:03;BC1590
6484;18:35:17;BA4926
6485;18:35:26;AC6523
6486;18:35:33;BA2212
6487;18:35:48;BA9210
6488;18:36:03;BB8835
6489;18:36:09;AB8292
6490;18:36:11;AC4392
6491;18:36:22;BC1539
6492;18:36:24;BC3211
6493;18:36:37;AB3646
6494;18:36:49;AB1331
6495;18:36:55;CB9534
6496;18:36:56;AC2935
6497;18:37:09;CB9708
6498;18:37:12;BA1871
6499;18:37:21;BC1356
6500;18:37:24;CA7333
6501;18:37:29;BA3274
6502;18:37:34;CC9609
6503;18:37:39;AC4283
6504;18:37:48;BC3777
6505;18:37:56;AA1203
6506;18:38:10;AC2765
6507;18:38:13;AC5026
6508;18:38:18;CA8887
6509;18:38:28;BB9675
6510;18:38:35;AA1852
6511;18:38:41;CA9501
6512;18:38:52;BB1845
6513;18:39:07;AA1439
6514;18:39:13;AA9327
6515;18:39:17;CC2971
6516;18:39:26;CA2259
6517;18:39:39;AB6861
6518;18:39:49;CC6333
6519;18:39:50;BB3813
6520;18:40:04;BC8247
6521;18:40:09;BA2108
6522;18:40:23;CA4661
6523;18:40:32;CB7733
6524;18:40:34;BB4584
6525;18:40:44;AC4875
6526;18:40:50;CA3677
6527;18:41:04;CA1801
6528;18:41:18;BB8667
6529;18:41:22;AC6356
6530;18:41:25;CC3349
6531;18:41:29;AA1748
6532;18:41:35;CB1864
6533;18:41:48;CC4789
6534;18:41:55;CB2975
6535;18:42:09;CA1824
6536;18:42:11;BB5324
6537;18:42:19;CC4635
6538;18:42:27;BC1721
6539;18:42:35;AB2472
6540;18:42:43;BA1375
6541;18:42:56;AC8782
6542;18:43:07;AA9319
6543;18:43:09;AA6626
6544;18:43:16;BC7489
6545;18:43:19;CC2233
6546;18:43:20;CC9450
6547;18:43:24;AB6251
6548;18:43:27;AC2200
6549;18:43:40;AC1170
6550;18:43:46;CB8870
6551;18:43:47;BA2328
6552;18:43:56;CA6526
6553;18:44:03;AA4490
6554;18:44:16;AC9204
6555;18:44:21;AA5735
6556;18:44:32;CB6993
6557;18:44:42;CC7348
6558;18:44:49;AC9675
6559;18:45:02;CA8204
6560;18:45:07;BB2457
6561;18:45:16;AC3482
6562;18:45:29;AC7939
6563;18:45:43;CC2716
6564;18:45:48;AC7247
6565;18:45:49;AA3618
6566;18:46:02;AC7981
6567;18:46:05;AC5506
6568;18:46:14;AC2566
6569;18:46:20;CC4393
6570;18:46:24;CC6180
6571;18:46:26;BC7210
6572;18:46:33;BA1259
6573;18:46:41;BB6939
6574;18:46:54;AA8812
6575;18:47:03;AA9915
6576;18:47:09;CB2851
6577;18:47:18;BA7828
6578;18:47:30;CC1883
6579;18:47:41;CA4429
6580;18:47:53;CB7140
6581;18:47:58;AA9214
6582;18:48:02;AC1859
6583;18:48:16;AC1594
6584;18:48:20;CC8393
6585;18:48:25;AC6635
6586;18:48:26;AB5733
6587;18:48:39;BC2376
6588;18:48:41;CB6199
6589;18:48:44;CA5959
6590;18:48:47;CC4917
6591;18:48:51;CB8171
6592;18:48:58;AA7258
6593;18:49:11;AB6091
6594;18:49:16;CC9669
6595;18:49:27;AB7630
6596;18:49:28;BB8216
6597;18:49:41;AB2694
6598;18:49:54;BA2784
6599;18:49:58;AC5563
6600;18:49:59;CB8949
6601;18:50:07;AA2871
6602;18:50:09;BB7817
6603;18:50:20;CB7609
6604;18:50:23;CC7262
6605;18:50:24;CA9515
6606;18:50:38;AC1959
6607;18:50:46;BC6210
6608;18:50:49;BB6762
6609;18:50:56;BC6976
6610;18:51:08;CB4969
6611;18:51:22;BA3951
6612;18:51:37;BB1330
6613;18:51:50;AC4846
6614;18:51:57;CB7198
6615;18:52:09;CB7899
6616;18:52:24;BA1982
6617;18:52:28;CA4563
6618;18:52:40;AB3351
6619;18:52:51;AB3557
6620;18:52:52;BC1387
6621;18:52:53;CC7313
6622;18:53:01;CC3493
6623;18:53:13;CB3778
6624;18:53:18;CB2929
6625;18:53:23;CC6190
6626;18:53:38;AB7372
6627;18:53:44;BB4438
6628;18:53:56;BA2565
6629;18:54:06;AA3985
6630;18:54:15;CA2513
6631;18:54:17;BC2914
6632;18:54:22;CC8423
6633;18:54:23;BC9522
6634;18:54:38;CA3752
6635;18:54:51;AB4917
6636;18:55:02;BA6007
6637;18:55:03;BB4932
6638;18:55:04;CB5910
6639;18:55:16;CA1412
6640;18:55:19;BC3873
6641;18:55:27;AC9436
6642;18:55:28;CC7531
6643;18:55:37;AA6262
6644;18:55:52;BB3540
6645;18:56:07;AC4105
6646;18:56:16;BB3455
6647;18:56:27;BB2188
6648;18:56:28;BC8250
6649;18:56:37;BA2794
6650;18:56:41;BA3414
6651;18:56:42;AA9838
6652;18:56:57;BA8747
6653;18:57:10;CB7231
6654;18:57:13;AC1986
6655;18:57:25;AA6940
6656;18:57:34;BA5177
6657;18:57:44;CC9624
6658;18:57:56;AC7048
6659;18:58:05;BB8515
6660;18:58:12;CB3745
6661;18:58:17;AA6227
6662;18:58:25;BC3841
6663;18:58:28;BA5780
6664;18:58:33;AA2478
6665;18:58:42;CB1397
6666;18:58:44;BB5674
6667;18:58:45;AB1349
6668;18:58:52;AC3892
6669;18:59:02;BC4820
6670;18:59:03;AA8992
6671;18:59:14;AB8147
6672;18:59:21;CA3920
6673;18:59:25;AB9318
6674;18:59:39;BC3163
6675;18:59:53;BB3689
6676;18:59:57;CC8385
6677;19:00:04;BC6743
6678;19:00:06;BB3689
6679;19:00:17;AC7559
6680;19:00:29;AB6756
6681;19:00:33;BA9722
6682;19:00:39;BC1671
6683;19:00:45;BA3012
6684;19:00:55;AA1443
6685;19:01:08;BC6858
6686;19:01:21;AB2679
6687;19:01:31;AC3720
6688;19:01:46;BB5270
6689;19:01:48;AA4649
6690;19:01:57;AA6323
6691;19:02:05;CB8306
6692;19:02:08;AA9180
6693;19:02:18;BC7088
6694;19:02:33;CB3627
6695;19:02:39;CA5453
6696;19:02:40;AB9644
6697;19:02:49;CA2279
6698;19:02:52;BA3318
6699;19:03:00;AB8193
6700;19:03:07;AA2361
6701;19:03:17;CA2818
6702;19:03:23;AC1613
6703;19:03:35;BA8657
6704;19:03:38;CB4930
6705;19:03:46;AC2240
6706;19:03:49;BC5230
6707;19:04:04;BA7309
6708;19:04:05;AC1205
6709;19:04:12;AC2652
6710;19:04:13;AA8639
6711;19:04:27;AA1162
6712;19:04:42;AC9706
6713;19:04:50;AA9259
6714;19:04:54;BA3635
6715;19:05:09;CA8204
6716;19:05:20;AC7939
6717;19:05:35;AC7247
6718;19:05:46;AC7981
6719;19:05:48;AC5506
6720;19:05:55;BB4427
6721;19:06:07;CB6668
6722;19:06:21;CB5767
6723;19:06:25;AA8573
6724;19:06:32;BC1738
6725;19:06:46;BA4034
6726;19:06:53;BB7643
6727;19:07:01;BB7218
6728;19:07:16;BC9578
6729;19:07:24;CC6968
6730;19:07:28;AB7402
6731;19:07:30;BA4057
6732;19:07:40;AB4730
6733;19:07:53;CC7349
6734;19:07:58;CC9989
6735;19:08:01;CA8650
6736;19:08:09;AA2878
6737;19:08:11;BB2506
6738;19:08:15;BC4150
6739;19:08:24;BB6108
6740;19:08:29;BC4758
6741;19:08:43;BA9145
6742;19:08:47;BC1021
6743;19:09:02;CB4115
6744;19:09:06;AA8205
6745;19:09:11;CB1753
6746;19:09:15;CA2494
6747;19:09:23;AC3404
6748;19:09:26;BB3855
6749;19:09:30;CA2675
6750;19:09:33;AA8902
6751;19:09:38;BB7148
6752;19:09:48;CC8283
6753;19:10:00;AA8668
6754;19:10:01;BC2380
6755;19:10:06;CC3610
6756;19:10:19;AA4787
6757;19:10:31;CA6627
6758;19:10:32;AA4006
6759;19:10:40;AC7364
6760;19:10:55;AC1411
6761;19:10:59;CA2029
6762;19:11:04;CC8134
6763;19:11:11;BC6458
6764;19:11:23;BC4141
6765;19:11:35;AA5627
6766;19:11:45;BB6936
6767;19:11:49;AA9008
6768;19:12:03;BB4928
6769;19:12:11;BB8444
6770;19:12:22;BA4281
6771;19:12:34;CC8063
6772;19:12:46;BB3114
6773;19:13:01;CA5969
6774;19:13:04;BC5669
6775;19:13:16;AC8326
6776;19:13:24;BA2213
6777;19:13:33;AA5012
6778;19:13:38;AA2213
6779;19:13:50;AA5251
6780;19:14:03;AB9429
6781;19:14:09;BC1551
6782;19:14:10;BB7196
6783;19:14:13;CB6612
6784;19:14:28;AA2673
6785;19:14:42;CB8073
6786;19:14:43;AA8278
6787;19:14:45;AA9344
6788;19:14:54;BB6055
6789;19:15:07;BB8031
6790;19:15:20;CC7496
6791;19:15:23;CA6126
6792;19:15:36;BB3554
6793;19:15:37;AC2990
6794;19:15:47;AB8502
6795;19:15:52;BB2102
6796;19:15:54;AA6529
6797;19:15:55;AA8053
6798;19:16:10;BA8551
6799;19:16:21;BC9426
6800;19:16:29;CA9912
6801;19:16:33;BC4639
6802;19:16:40;AB9750
6803;19:16:51;CC8569
6804;19:16:55;BB5789
6805;19:17:07;AB1361
6806;19:17:16;BA1033
6807;19:17:31;AB9361
6808;19:17:36;CB4117
6809;19:17:37;BB1557
6810;19:17:40;AA3778
6811;19:17:48;AC5770
6812;19:18:01;BA8966
6813;19:18:07;BB3498
6814;19:18:17;AB5339
6815;19:18:26;BC8775
6816;19:18:34;BA9652
6817;19:18:48;BA2677
6818;19:18:54;CC4324
6819;19:19:06;AB9759
6820;19:19:07;BA4048
6821;19:19:18;AB4855
6822;19:19:19;AB5855
6823;19:19:23;CC3105
6824;19:19:34;AB2454
6825;19:19:48;CA2531
6826;19:19:59;AA5798
6827;19:20:09;AC9543
6828;19:20:21;BB7230
6829;19:20:36;BA4520
6830;19:20:50;AC7529
6831;19:20:52;AC9386
6832;19:21:03;CB2770
6833;19:21:04;AB2867
6834;19:21:13;BB6821
6835;19:21:18;CA1318
6836;19:21:23;BA8306
6837;19:21:38;CC9076
6838;19:21:44;CA6980
6839;19:21:59;BC5343
6840;19:22:08;AB3149
6841;19:22:14;BB5088
6842;19:22:18;BA1317
6843;19:22:28;BC1373
6844;19:22:31;BC8971
6845;19:22:44;BB7624
6846;19:22:53;CA9787
6847;19:23:07;AC7439
6848;19:23:14;BB1207
6849;19:23:24;CC2995
6850;19:23:29;BB8819
6851;19:23:42;CB5858
6852;19:23:55;CA8215
6853;19:24:04;AC8286
6854;19:24:14;BB7497
6855;19:24:20;CB3821
6856;19:24:35;CA1995
6857;19:24:44;CB5652
6858;19:24:53;CA9886
6859;19:25:08;CB6941
6860;19:25:19;AC2020
6861;19:25:27;CC1181
6862;19:25:30;CA3567
6863;19:25:41;AC1970
6864;19:25:54;CB4405
6865;19:25:55;CA2533
6866;19:26:01;BA5361
6867;19:26:11;AB4548
6868;19:26:21;CB6316
6869;19:26:36;CB3170
6870;19:26:49;BB9058
6871;19:26:55;AC7861
6872;19:26:58;CC7330
6873;19:27:05;CC6543
6874;19:27:10;AA1095
6875;19:27:11;AA3846
6876;19:27:15;CC3568
6877;19:27:26;BB7792
6878;19:27:39;BA5357
6879;19:27:42;CB6211
6880;19:27:55;BC1781
6881;19:28:06;CB7546
6882;19:28:13;CA2002
6883;19:28:21;AA8417
6884;19:28:31;BA1964
6885;19:28:37;AC4921
6886;19:28:52;CA5976
6887;19:29:00;CC3999
6888;19:29:14;BC5968
6889;19:29:26;AC4309
6890;19:29:32;BC4446
6891;19:29:36;BB5120
6892;19:29:39;BC8069
6893;19:29:50;AA5069
6894;19:29:57;AB4480
6895;19:30:00;CA8016
6896;19:30:14;BC7976
6897;19:30:27;AC4694
6898;19:30:32;CB4582
6899;19:30:35;CC6795
6900;19:30:42;BC4105
6901;19:30:55;CB4805
6902;19:30:59;BA7692
6903;19:31:11;BB4763
6904;19:31:20;AA3484
6905;19:31:28;AB2485
6906;19:31:30;BB5213
6907;19:31:35;CA5977
6908;19:31:49;BC6056
6909;19:31:53;AC1313
6910;19:31:57;AC3099
6911;19:32:06;CA5635
6912;19:32:09;CC1876
6913;19:32:15;CA7031
6914;19:32:27;AA5806
6915;19:32:29;BA2538
6916;19:32:43;CC4414
6917;19:32:45;CB8980
6918;19:32:52;BB6191
6919;19:32:54;BB7712
6920;19:33:07;BC6011
6921;19:33:09;BB8934
6922;19:33:22;AC1100
6923;19:33:24;BB1665
6924;19:33:36;AB1809
6925;19:33:46;AA8472
6926;19:33:59;AC3122
6927;19:34:05;BC6794
6928;19:34:19;AC8494
6929;19:34:21;BC9611
6930;19:34:36;CB9402
6931;19:34:48;CB6203
6932;19:34:54;CC5733
6933;19:35:04;CC7722
6934;19:35:09;CC3671
6935;19:35:15;CC6318
6936;19:35:20;BC9918
6937;19:35:24;AC3488
6938;19:35:32;AC6960
6939;19:35:38;CC5473
6940;19:35:52;BA6005
6941;19:35:57;AB9166
6942;19:36:03;AC6390
6943;19:36:06;CA8589
6944;19:36:18;CC5913
6945;19:36:33;BB1309
6946;19:36:45;BB7360
6947;19:36:58;BC8647
6948;19:37:09;BC2911
6949;19:37:19;CA1203
6950;19:37:21;BC6849
6951;19:37:33;AA2452
6952;19:37:38;CB6902
6953;19:37:44;CB4718
6954;19:37:59;BA9234
6955;19:38:14;CA3961
6956;19:38:24;AC6416
6957;19:38:37;BC7199
6958;19:38:48;BA1132
6959;19:38:51;BA9951
6960;19:39:02;CA3753
6961;19:39:08;BA7189
6962;19:39:23;BA2888
6963;19:39:27;AC5398
6964;19:39:30;AB1825
6965;19:39:40;BC1458
6966;19:39:47;AB8678
6967;19:39:57;CB3608
6968;19:40:00;AA6666
6969;19:40:14;BB6706
6970;19:40:19;BA9284
6971;19:40:32;AB3569
6972;19:40:45;CA7895
6973;19:40:46;BB8348
6974;19:40:52;BA8021
6975;19:40:57;BB6923
6976;19:41:06;BB4216
6977;19:41:19;AB3155
6978;19:41:22;BC9425
6979;19:41:27;CC4671
6980;19:41:30;BB9478
6981;19:41:43;BC7609
6982;19:41:50;CC1597
6983;19:41:56;BC8771
6984;19:42:10;CA1718
6985;19:42:25;BA4088
6986;19:42:37;CB5014
6987;19:42:52;AC7553
6988;19:43:00;BB6914
6989;19:43:15;CB7980
6990;19:43:25;AB3583
6991;19:43:37;AB5502
6992;19:43:47;BA2202
6993;19:43:48;BA2608
6994;19:43:56;BC6607
6995;19:44:01;CA3543
6996;19:44:11;AB5236
6997;19:44:17;BC2544
6998;19:44:21;AB2211
6999;19:44:28;BB9342
7000;19:44:40;CA5416
7001;19:44:55;AA8080
7002;19:45:01;AB6589
7003;19:45:13;AA3818
7004;19:45:16;BB2861
7005;19:45:17;BC4301
7006;19:45:28;CB7732
7007;19:45:35;BC3305
7008;19:45:46;AC9648
7009;19:46:01;BC8720
7010;19:46:10;AA3409
7011;19:46:24;BC4289
7012;19:46:25;BB4949
7013;19:46:30;AA5448
7014;19:46:44;CC5448
7015;19:46:56;CC1887
7016;19:47:09;CB2671
7017;19:47:23;CA5892
7018;19:47:32;CB9944
7019;19:47:44;BB2658
7020;19:47:58;CA8204
7021;19:48:10;BC9682
7022;19:48:13;CB6233
7023;19:48:14;AC7939
7024;19:48:25;CC8832
7025;19:48:34;AC7247
7026;19:48:43;AC4586
7027;19:48:50;BB8292
7028;19:49:01;AC7981
7029;19:49:07;CB3631
7030;19:49:10;AC5506
7031;19:49:13;CC9592
7032;19:49:25;AB3924
7033;19:49:28;BC2901
7034;19:49:31;AA3699
7035;19:49:45;BB2443
7036;19:49:59;CA4925
7037;19:50:07;CA2690
7038;19:50:19;AA1732
7039;19:50:20;BC8109
7040;19:50:29;BC4253
7041;19:50:35;BC3830
7042;19:50:42;CB8863
7043;19:50:57;BA4093
7044;19:51:01;BC1222
7045;19:51:02;CB8837
7046;19:51:05;CB3634
7047;19:51:11;BB9504
7048;19:51:16;CA2591
7049;19:51:26;CB7414
7050;19:51:31;AA9839
7051;19:51:42;AA1092
7052;19:51:43;BB4413
7053;19:51:56;AA2330
7054;19:52:00;BB3629
7055;19:52:01;CB3347
7056;19:52:16;BA3259
7057;19:52:17;CC9303
7058;19:52:30;BB1345
7059;19:52:43;CA7111
7060;19:52:48;BB2435
7061;19:53:02;AB8615
7062;19:53:07;AC4465
7063;19:53:15;BC7819
